year,director_facebook_likes,genres.name,no_of_nominations,movie_facebook_likes,movies.name,budget,imdb_rating,name,race,religion,country,sexual_orientation,metacritic_rating,actor_facebook_likes,category
1988,0,Crime,,0,The Untouchables,25000000,8,Sean Connery,White,Roman Catholic,USA,Straight,,22000,Best Supporting Actor
1988,0,Drama,,0,The Untouchables,25000000,8,Sean Connery,White,Roman Catholic,USA,Straight,,22000,Best Supporting Actor
1988,0,Drama,,0,The Untouchables,25000000,8,Sean Connery,White,Roman Catholic,USA,Straight,,22000,Best Supporting Actor
1988,0,Thriller,,0,The Untouchables,25000000,8,Sean Connery,White,Roman Catholic,USA,Straight,,22000,Best Supporting Actor
1988,0,Thriller,,0,The Untouchables,25000000,8,Sean Connery,White,Roman Catholic,USA,Straight,,22000,Best Supporting Actor
2008,1000,Crime,8,21000,No Country for Old Men,25000000,8,Joel Coen,White,Jewish,USA,Straight,91.0,2000,Best Director
2008,1000,Crime,8,21000,No Country for Old Men,25000000,8,Ethan Coen,White,Jewish,USA,Straight,91.0,2000,Best Director
2008,1000,Crime,8,21000,No Country for Old Men,25000000,8,Javier Bardem,Hispanic,Na,USA,Straight,91.0,2000,Best Supporting Actor
2008,1000,Crime,8,21000,No Country for Old Men,25000000,8,Joel Coen,White,Jewish,USA,Straight,91.0,2000,Best Director
2008,1000,Crime,8,21000,No Country for Old Men,25000000,8,Ethan Coen,White,Jewish,USA,Straight,91.0,2000,Best Director
2008,1000,Crime,8,21000,No Country for Old Men,25000000,8,Javier Bardem,Hispanic,Na,USA,Straight,91.0,2000,Best Supporting Actor
2008,1000,Drama,8,21000,No Country for Old Men,25000000,8,Joel Coen,White,Jewish,USA,Straight,91.0,2000,Best Director
2008,1000,Drama,8,21000,No Country for Old Men,25000000,8,Ethan Coen,White,Jewish,USA,Straight,91.0,2000,Best Director
2008,1000,Drama,8,21000,No Country for Old Men,25000000,8,Javier Bardem,Hispanic,Na,USA,Straight,91.0,2000,Best Supporting Actor
2008,1000,Drama,8,21000,No Country for Old Men,25000000,8,Joel Coen,White,Jewish,USA,Straight,91.0,2000,Best Director
2008,1000,Drama,8,21000,No Country for Old Men,25000000,8,Ethan Coen,White,Jewish,USA,Straight,91.0,2000,Best Director
2008,1000,Drama,8,21000,No Country for Old Men,25000000,8,Javier Bardem,Hispanic,Na,USA,Straight,91.0,2000,Best Supporting Actor
2008,1000,Thriller,8,21000,No Country for Old Men,25000000,8,Joel Coen,White,Jewish,USA,Straight,91.0,2000,Best Director
2008,1000,Thriller,8,21000,No Country for Old Men,25000000,8,Ethan Coen,White,Jewish,USA,Straight,91.0,2000,Best Director
2008,1000,Thriller,8,21000,No Country for Old Men,25000000,8,Javier Bardem,Hispanic,Na,USA,Straight,91.0,2000,Best Supporting Actor
2008,1000,Thriller,8,21000,No Country for Old Men,25000000,8,Joel Coen,White,Jewish,USA,Straight,91.0,2000,Best Director
2008,1000,Thriller,8,21000,No Country for Old Men,25000000,8,Ethan Coen,White,Jewish,USA,Straight,91.0,2000,Best Director
2008,1000,Thriller,8,21000,No Country for Old Men,25000000,8,Javier Bardem,Hispanic,Na,USA,Straight,91.0,2000,Best Supporting Actor
1988,973,Biography,9,0,The Last Emperor,23000000,8,Bernardo Bertolucci,White,Na,China,Straight,76.0,1000,Best Director
1988,973,Biography,9,0,The Last Emperor,23000000,8,Bernardo Bertolucci,White,Na,China,Straight,76.0,1000,Best Director
1988,973,Drama,9,0,The Last Emperor,23000000,8,Bernardo Bertolucci,White,Na,China,Straight,76.0,1000,Best Director
1988,973,Drama,9,0,The Last Emperor,23000000,8,Bernardo Bertolucci,White,Na,China,Straight,76.0,1000,Best Director
1988,973,History,9,0,The Last Emperor,23000000,8,Bernardo Bertolucci,White,Na,China,Straight,76.0,1000,Best Director
1988,973,History,9,0,The Last Emperor,23000000,8,Bernardo Bertolucci,White,Na,China,Straight,76.0,1000,Best Director
2008,0,Drama,8,16000,There Will Be Blood,25000000,8,Daniel Day-Lewis,White,Na,USA,Straight,92.0,272,Best Actor
2008,0,Drama,8,16000,There Will Be Blood,25000000,8,Daniel Day-Lewis,White,Na,USA,Straight,92.0,272,Best Actor
2003,335,Drama,9,0,The Hours,25000000,8,Nicole Kidman,White,Roman Catholic,USA,Straight,81.0,11000,Best Actress
2003,335,Drama,9,0,The Hours,25000000,8,Nicole Kidman,White,Roman Catholic,USA,Straight,81.0,11000,Best Actress
2003,335,Romance,9,0,The Hours,25000000,8,Nicole Kidman,White,Roman Catholic,USA,Straight,81.0,11000,Best Actress
2003,335,Romance,9,0,The Hours,25000000,8,Nicole Kidman,White,Roman Catholic,USA,Straight,81.0,11000,Best Actress
1992,0,Comedy,,12000,The Fisher King,24000000,8,Mercedes Ruehl,Hispanic,Roman Catholic,USA,Straight,,12000,Best Supporting Actress
1992,0,Comedy,,12000,The Fisher King,24000000,8,Mercedes Ruehl,Hispanic,Roman Catholic,USA,Straight,,12000,Best Supporting Actress
1992,0,Drama,,12000,The Fisher King,24000000,8,Mercedes Ruehl,Hispanic,Roman Catholic,USA,Straight,,12000,Best Supporting Actress
1992,0,Drama,,12000,The Fisher King,24000000,8,Mercedes Ruehl,Hispanic,Roman Catholic,USA,Straight,,12000,Best Supporting Actress
1992,0,Fantasy,,12000,The Fisher King,24000000,8,Mercedes Ruehl,Hispanic,Roman Catholic,USA,Straight,,12000,Best Supporting Actress
1992,0,Fantasy,,12000,The Fisher King,24000000,8,Mercedes Ruehl,Hispanic,Roman Catholic,USA,Straight,,12000,Best Supporting Actress
2000,446,Biography,,0,"Girl, Interrupted",24000000,7,Angelina Jolie,White,Buddhist,USA,Bisexual,,11000,Best Supporting Actress
2000,446,Biography,,0,"Girl, Interrupted",24000000,7,Angelina Jolie,White,Buddhist,USA,Bisexual,,11000,Best Supporting Actress
2000,446,Biography,,0,"Girl, Interrupted",24000000,7,Angelina Jolie,White,Buddhist,USA,Bisexual,,11000,Best Supporting Actress
2000,446,Biography,,0,"Girl, Interrupted",24000000,7,Angelina Jolie,White,Buddhist,USA,Bisexual,,11000,Best Supporting Actress
2000,446,Drama,,0,"Girl, Interrupted",24000000,7,Angelina Jolie,White,Buddhist,USA,Bisexual,,11000,Best Supporting Actress
2000,446,Drama,,0,"Girl, Interrupted",24000000,7,Angelina Jolie,White,Buddhist,USA,Bisexual,,11000,Best Supporting Actress
2000,446,Drama,,0,"Girl, Interrupted",24000000,7,Angelina Jolie,White,Buddhist,USA,Bisexual,,11000,Best Supporting Actress
2000,446,Drama,,0,"Girl, Interrupted",24000000,7,Angelina Jolie,White,Buddhist,USA,Bisexual,,11000,Best Supporting Actress
1991,109,Drama,,0,Ghost,22000000,7,Whoopi Goldberg,Black,Atheist,USA,Straight,,2000,Best Supporting Actress
1991,109,Drama,,0,Ghost,22000000,7,Whoopi Goldberg,Black,Atheist,USA,Straight,,2000,Best Supporting Actress
1991,109,Fantasy,,0,Ghost,22000000,7,Whoopi Goldberg,Black,Atheist,USA,Straight,,2000,Best Supporting Actress
1991,109,Fantasy,,0,Ghost,22000000,7,Whoopi Goldberg,Black,Atheist,USA,Straight,,2000,Best Supporting Actress
1991,109,Romance,,0,Ghost,22000000,7,Whoopi Goldberg,Black,Atheist,USA,Straight,,2000,Best Supporting Actress
1991,109,Romance,,0,Ghost,22000000,7,Whoopi Goldberg,Black,Atheist,USA,Straight,,2000,Best Supporting Actress
1991,109,Thriller,,0,Ghost,22000000,7,Whoopi Goldberg,Black,Atheist,USA,Straight,,2000,Best Supporting Actress
1991,109,Thriller,,0,Ghost,22000000,7,Whoopi Goldberg,Black,Atheist,USA,Straight,,2000,Best Supporting Actress
1982,0,Biography,11,12000,Gandhi,22000000,8,Richard Attenborough,White,Na,UK,Straight,0.0,545,Best Director
1983,0,Biography,11,12000,Gandhi,22000000,8,Ben Kingsley,Multiracial,Quaker,UK,Straight,0.0,545,Best Actor
1982,0,Biography,11,12000,Gandhi,22000000,8,Richard Attenborough,White,Na,UK,Straight,0.0,545,Best Director
1983,0,Biography,11,12000,Gandhi,22000000,8,Ben Kingsley,Multiracial,Quaker,UK,Straight,0.0,545,Best Actor
1982,0,Drama,11,12000,Gandhi,22000000,8,Richard Attenborough,White,Na,UK,Straight,0.0,545,Best Director
1983,0,Drama,11,12000,Gandhi,22000000,8,Ben Kingsley,Multiracial,Quaker,UK,Straight,0.0,545,Best Actor
1982,0,Drama,11,12000,Gandhi,22000000,8,Richard Attenborough,White,Na,UK,Straight,0.0,545,Best Director
1983,0,Drama,11,12000,Gandhi,22000000,8,Ben Kingsley,Multiracial,Quaker,UK,Straight,0.0,545,Best Actor
1982,0,History,11,12000,Gandhi,22000000,8,Richard Attenborough,White,Na,UK,Straight,0.0,545,Best Director
1983,0,History,11,12000,Gandhi,22000000,8,Ben Kingsley,Multiracial,Quaker,UK,Straight,0.0,545,Best Actor
1982,0,History,11,12000,Gandhi,22000000,8,Richard Attenborough,White,Na,UK,Straight,0.0,545,Best Director
1983,0,History,11,12000,Gandhi,22000000,8,Ben Kingsley,Multiracial,Quaker,UK,Straight,0.0,545,Best Actor
2007,209,Crime,,0,Michael Clayton,25000000,7,Tilda Swinton,White,Na,USA,Straight,,1000,Best Supporting Actress
2007,209,Crime,,0,Michael Clayton,25000000,7,Tilda Swinton,White,Na,USA,Straight,,1000,Best Supporting Actress
2007,209,Drama,,0,Michael Clayton,25000000,7,Tilda Swinton,White,Na,USA,Straight,,1000,Best Supporting Actress
2007,209,Drama,,0,Michael Clayton,25000000,7,Tilda Swinton,White,Na,USA,Straight,,1000,Best Supporting Actress
2007,209,Mystery,,0,Michael Clayton,25000000,7,Tilda Swinton,White,Na,USA,Straight,,1000,Best Supporting Actress
2007,209,Mystery,,0,Michael Clayton,25000000,7,Tilda Swinton,White,Na,USA,Straight,,1000,Best Supporting Actress
2007,209,Thriller,,0,Michael Clayton,25000000,7,Tilda Swinton,White,Na,USA,Straight,,1000,Best Supporting Actress
2007,209,Thriller,,0,Michael Clayton,25000000,7,Tilda Swinton,White,Na,USA,Straight,,1000,Best Supporting Actress
2013,737,Comedy,8,117000,Silver Linings Playbook,21000000,8,Jennifer Lawrence,White,Na,USA,Na,81.0,34000,Best Actress
2013,737,Comedy,8,117000,Silver Linings Playbook,21000000,8,Jennifer Lawrence,White,Na,USA,Na,81.0,34000,Best Actress
2013,737,Drama,8,117000,Silver Linings Playbook,21000000,8,Jennifer Lawrence,White,Na,USA,Na,81.0,34000,Best Actress
2013,737,Drama,8,117000,Silver Linings Playbook,21000000,8,Jennifer Lawrence,White,Na,USA,Na,81.0,34000,Best Actress
2013,737,Romance,8,117000,Silver Linings Playbook,21000000,8,Jennifer Lawrence,White,Na,USA,Na,81.0,34000,Best Actress
2013,737,Romance,8,117000,Silver Linings Playbook,21000000,8,Jennifer Lawrence,White,Na,USA,Na,81.0,34000,Best Actress
1992,438,Crime,7,40000,The Silence of the Lambs,19000000,9,Jonathan Demme,White,Na,USA,Straight,84.0,12000,Best Director
1992,438,Crime,7,40000,The Silence of the Lambs,19000000,9,Jodie Foster,White,Atheist,USA,Lesbian,84.0,12000,Best Actress
1992,438,Crime,7,40000,The Silence of the Lambs,19000000,9,Jonathan Demme,White,Na,USA,Straight,84.0,12000,Best Director
1992,438,Crime,7,40000,The Silence of the Lambs,19000000,9,Jodie Foster,White,Atheist,USA,Lesbian,84.0,12000,Best Actress
1992,438,Drama,7,40000,The Silence of the Lambs,19000000,9,Jonathan Demme,White,Na,USA,Straight,84.0,12000,Best Director
1992,438,Drama,7,40000,The Silence of the Lambs,19000000,9,Jodie Foster,White,Atheist,USA,Lesbian,84.0,12000,Best Actress
1992,438,Drama,7,40000,The Silence of the Lambs,19000000,9,Jonathan Demme,White,Na,USA,Straight,84.0,12000,Best Director
1992,438,Drama,7,40000,The Silence of the Lambs,19000000,9,Jodie Foster,White,Atheist,USA,Lesbian,84.0,12000,Best Actress
1992,438,Horror,7,40000,The Silence of the Lambs,19000000,9,Jonathan Demme,White,Na,USA,Straight,84.0,12000,Best Director
1992,438,Horror,7,40000,The Silence of the Lambs,19000000,9,Jodie Foster,White,Atheist,USA,Lesbian,84.0,12000,Best Actress
1992,438,Horror,7,40000,The Silence of the Lambs,19000000,9,Jonathan Demme,White,Na,USA,Straight,84.0,12000,Best Director
1992,438,Horror,7,40000,The Silence of the Lambs,19000000,9,Jodie Foster,White,Atheist,USA,Lesbian,84.0,12000,Best Actress
1992,438,Thriller,7,40000,The Silence of the Lambs,19000000,9,Jonathan Demme,White,Na,USA,Straight,84.0,12000,Best Director
1992,438,Thriller,7,40000,The Silence of the Lambs,19000000,9,Jodie Foster,White,Atheist,USA,Lesbian,84.0,12000,Best Actress
1992,438,Thriller,7,40000,The Silence of the Lambs,19000000,9,Jonathan Demme,White,Na,USA,Straight,84.0,12000,Best Director
1992,438,Thriller,7,40000,The Silence of the Lambs,19000000,9,Jodie Foster,White,Atheist,USA,Lesbian,84.0,12000,Best Actress
2014,0,Biography,,83000,12 Years a Slave,20000000,8,Lupita Nyong'o,Black,Na,USA,Na,,2000,Best Supporting Actress
2014,0,Biography,,83000,12 Years a Slave,20000000,8,Lupita Nyong'o,Black,Na,USA,Na,,2000,Best Supporting Actress
2014,0,Drama,,83000,12 Years a Slave,20000000,8,Lupita Nyong'o,Black,Na,USA,Na,,2000,Best Supporting Actress
2014,0,Drama,,83000,12 Years a Slave,20000000,8,Lupita Nyong'o,Black,Na,USA,Na,,2000,Best Supporting Actress
2014,0,History,,83000,12 Years a Slave,20000000,8,Lupita Nyong'o,Black,Na,USA,Na,,2000,Best Supporting Actress
2014,0,History,,83000,12 Years a Slave,20000000,8,Lupita Nyong'o,Black,Na,USA,Na,,2000,Best Supporting Actress
1972,607,Action,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Action,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Action,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Action,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Action,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Action,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Action,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Action,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Crime,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Crime,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Crime,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Crime,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Crime,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Crime,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Crime,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Crime,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Drama,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Drama,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Drama,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Drama,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Drama,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Drama,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Drama,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Drama,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Thriller,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Thriller,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Thriller,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Thriller,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Thriller,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Thriller,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
1972,607,Thriller,8,0,The French Connection,1800000,8,William Friedkin,White,Jewish,USA,Straight,96.0,813,Best Director
1972,607,Thriller,8,0,The French Connection,1800000,8,Gene Hackman,White,Na,USA,Straight,96.0,813,Best Actor
2009,835,Biography,8,10000,Milk,20000000,8,Sean Penn,White,Roman Catholic,USA,Straight,84.0,11000,Best Actor
2009,835,Biography,8,10000,Milk,20000000,8,Sean Penn,White,Roman Catholic,USA,Straight,84.0,11000,Best Actor
2009,835,Drama,8,10000,Milk,20000000,8,Sean Penn,White,Roman Catholic,USA,Straight,84.0,11000,Best Actor
2009,835,Drama,8,10000,Milk,20000000,8,Sean Penn,White,Roman Catholic,USA,Straight,84.0,11000,Best Actor
2009,835,History,8,10000,Milk,20000000,8,Sean Penn,White,Roman Catholic,USA,Straight,84.0,11000,Best Actor
2009,835,History,8,10000,Milk,20000000,8,Sean Penn,White,Roman Catholic,USA,Straight,84.0,11000,Best Actor
1995,11000,Comedy,,979,Bullets Over Broadway,20000000,8,Dianne Wiest,White,Na,USA,Straight,,1000,Best Supporting Actress
1995,11000,Comedy,,979,Bullets Over Broadway,20000000,8,Dianne Wiest,White,Na,USA,Straight,,1000,Best Supporting Actress
1995,11000,Crime,,979,Bullets Over Broadway,20000000,8,Dianne Wiest,White,Na,USA,Straight,,1000,Best Supporting Actress
1995,11000,Crime,,979,Bullets Over Broadway,20000000,8,Dianne Wiest,White,Na,USA,Straight,,1000,Best Supporting Actress
1991,0,Adventure,12,0,Dances with Wolves,22000000,8,Kevin Costner,White,Baptist,USA,Straight,72.0,933,Best Director
1991,0,Adventure,12,0,Dances with Wolves,22000000,8,Kevin Costner,White,Baptist,USA,Straight,72.0,933,Best Director
1991,0,Drama,12,0,Dances with Wolves,22000000,8,Kevin Costner,White,Baptist,USA,Straight,72.0,933,Best Director
1991,0,Drama,12,0,Dances with Wolves,22000000,8,Kevin Costner,White,Baptist,USA,Straight,72.0,933,Best Director
1991,0,Western,12,0,Dances with Wolves,22000000,8,Kevin Costner,White,Baptist,USA,Straight,72.0,933,Best Director
1991,0,Western,12,0,Dances with Wolves,22000000,8,Kevin Costner,White,Baptist,USA,Straight,72.0,933,Best Director
1985,869,Biography,11,16000,Amadeus,18000000,8,Milos Forman,White,Na,USA,Straight,93.0,692,Best Director
1985,869,Biography,11,16000,Amadeus,18000000,8,F. Murray Abraham,Middle Eastern,Na,USA,Straight,93.0,692,Best Actor
1985,869,Biography,11,16000,Amadeus,18000000,8,Milos Forman,White,Na,USA,Straight,93.0,692,Best Director
1985,869,Biography,11,16000,Amadeus,18000000,8,F. Murray Abraham,Middle Eastern,Na,USA,Straight,93.0,692,Best Actor
1985,869,Drama,11,16000,Amadeus,18000000,8,Milos Forman,White,Na,USA,Straight,93.0,692,Best Director
1985,869,Drama,11,16000,Amadeus,18000000,8,F. Murray Abraham,Middle Eastern,Na,USA,Straight,93.0,692,Best Actor
1985,869,Drama,11,16000,Amadeus,18000000,8,Milos Forman,White,Na,USA,Straight,93.0,692,Best Director
1985,869,Drama,11,16000,Amadeus,18000000,8,F. Murray Abraham,Middle Eastern,Na,USA,Straight,93.0,692,Best Actor
1985,869,History,11,16000,Amadeus,18000000,8,Milos Forman,White,Na,USA,Straight,93.0,692,Best Director
1985,869,History,11,16000,Amadeus,18000000,8,F. Murray Abraham,Middle Eastern,Na,USA,Straight,93.0,692,Best Actor
1985,869,History,11,16000,Amadeus,18000000,8,Milos Forman,White,Na,USA,Straight,93.0,692,Best Director
1985,869,History,11,16000,Amadeus,18000000,8,F. Murray Abraham,Middle Eastern,Na,USA,Straight,93.0,692,Best Actor
1985,869,Music,11,16000,Amadeus,18000000,8,Milos Forman,White,Na,USA,Straight,93.0,692,Best Director
1985,869,Music,11,16000,Amadeus,18000000,8,F. Murray Abraham,Middle Eastern,Na,USA,Straight,93.0,692,Best Actor
1985,869,Music,11,16000,Amadeus,18000000,8,Milos Forman,White,Na,USA,Straight,93.0,692,Best Director
1985,869,Music,11,16000,Amadeus,18000000,8,F. Murray Abraham,Middle Eastern,Na,USA,Straight,93.0,692,Best Actor
2014,11000,Drama,3,36000,Blue Jasmine,18000000,7,Cate Blanchett,White,Na,USA,Straight,78.0,594,Best Actress
2014,11000,Drama,3,36000,Blue Jasmine,18000000,7,Cate Blanchett,White,Na,USA,Straight,78.0,594,Best Actress
1990,380,Drama,,0,Glory,18000000,8,Denzel Washington,Black,Protestant,USA,Straight,,18000,Best Supporting Actor
1990,380,Drama,,0,Glory,18000000,8,Denzel Washington,Black,Protestant,USA,Straight,,18000,Best Supporting Actor
1990,380,Drama,,0,Glory,18000000,8,Denzel Washington,Black,Protestant,USA,Straight,,18000,Best Supporting Actor
1990,380,Drama,,0,Glory,18000000,8,Denzel Washington,Black,Protestant,USA,Straight,,18000,Best Supporting Actor
1990,380,History,,0,Glory,18000000,8,Denzel Washington,Black,Protestant,USA,Straight,,18000,Best Supporting Actor
1990,380,History,,0,Glory,18000000,8,Denzel Washington,Black,Protestant,USA,Straight,,18000,Best Supporting Actor
1990,380,History,,0,Glory,18000000,8,Denzel Washington,Black,Protestant,USA,Straight,,18000,Best Supporting Actor
1990,380,History,,0,Glory,18000000,8,Denzel Washington,Black,Protestant,USA,Straight,,18000,Best Supporting Actor
1990,380,War,,0,Glory,18000000,8,Denzel Washington,Black,Protestant,USA,Straight,,18000,Best Supporting Actor
1990,380,War,,0,Glory,18000000,8,Denzel Washington,Black,Protestant,USA,Straight,,18000,Best Supporting Actor
1990,380,War,,0,Glory,18000000,8,Denzel Washington,Black,Protestant,USA,Straight,,18000,Best Supporting Actor
1990,380,War,,0,Glory,18000000,8,Denzel Washington,Black,Protestant,USA,Straight,,18000,Best Supporting Actor
1981,17000,Biography,8,0,Raging Bull,18000000,8,Robert De Niro,White,Roman Catholic,USA,Straight,92.0,22000,Best Actor
1981,17000,Biography,8,0,Raging Bull,18000000,8,Robert De Niro,White,Roman Catholic,USA,Straight,92.0,22000,Best Actor
1981,17000,Drama,8,0,Raging Bull,18000000,8,Robert De Niro,White,Roman Catholic,USA,Straight,92.0,22000,Best Actor
1981,17000,Drama,8,0,Raging Bull,18000000,8,Robert De Niro,White,Roman Catholic,USA,Straight,92.0,22000,Best Actor
1981,17000,Sport,8,0,Raging Bull,18000000,8,Robert De Niro,White,Roman Catholic,USA,Straight,92.0,22000,Best Actor
1981,17000,Sport,8,0,Raging Bull,18000000,8,Robert De Niro,White,Roman Catholic,USA,Straight,92.0,22000,Best Actor
1995,13000,Biography,,0,Ed Wood,18000000,8,Martin Landau,White,Jewish,USA,Straight,,40000,Best Supporting Actor
1995,13000,Biography,,0,Ed Wood,18000000,8,Martin Landau,White,Jewish,USA,Straight,,40000,Best Supporting Actor
1995,13000,Comedy,,0,Ed Wood,18000000,8,Martin Landau,White,Jewish,USA,Straight,,40000,Best Supporting Actor
1995,13000,Comedy,,0,Ed Wood,18000000,8,Martin Landau,White,Jewish,USA,Straight,,40000,Best Supporting Actor
1995,13000,Drama,,0,Ed Wood,18000000,8,Martin Landau,White,Jewish,USA,Straight,,40000,Best Supporting Actor
1995,13000,Drama,,0,Ed Wood,18000000,8,Martin Landau,White,Jewish,USA,Straight,,40000,Best Supporting Actor
1949,0,Drama,7,0,Hamlet,18000000,8,Laurence Olivier,White,Na,UK,Bisexual,0.0,597,Best Actor
1949,0,Drama,7,0,Hamlet,18000000,8,Laurence Olivier,White,Na,UK,Bisexual,0.0,597,Best Actor
1949,0,Drama,7,0,Hamlet,18000000,8,Laurence Olivier,White,Na,UK,Bisexual,0.0,597,Best Actor
1949,0,Drama,7,0,Hamlet,18000000,8,Laurence Olivier,White,Na,UK,Bisexual,0.0,597,Best Actor
1965,165,Drama,12,0,My Fair Lady,17000000,8,George Cukor,White,Na,USA,Gay,0.0,453,Best Director
1965,165,Drama,12,0,My Fair Lady,17000000,8,Rex Harrison,White,Na,USA,Straight,0.0,453,Best Actor
1965,165,Drama,12,0,My Fair Lady,17000000,8,George Cukor,White,Na,USA,Gay,0.0,453,Best Director
1965,165,Drama,12,0,My Fair Lady,17000000,8,Rex Harrison,White,Na,USA,Straight,0.0,453,Best Actor
1965,165,Family,12,0,My Fair Lady,17000000,8,George Cukor,White,Na,USA,Gay,0.0,453,Best Director
1965,165,Family,12,0,My Fair Lady,17000000,8,Rex Harrison,White,Na,USA,Straight,0.0,453,Best Actor
1965,165,Family,12,0,My Fair Lady,17000000,8,George Cukor,White,Na,USA,Gay,0.0,453,Best Director
1965,165,Family,12,0,My Fair Lady,17000000,8,Rex Harrison,White,Na,USA,Straight,0.0,453,Best Actor
1965,165,Musical,12,0,My Fair Lady,17000000,8,George Cukor,White,Na,USA,Gay,0.0,453,Best Director
1965,165,Musical,12,0,My Fair Lady,17000000,8,Rex Harrison,White,Na,USA,Straight,0.0,453,Best Actor
1965,165,Musical,12,0,My Fair Lady,17000000,8,George Cukor,White,Na,USA,Gay,0.0,453,Best Director
1965,165,Musical,12,0,My Fair Lady,17000000,8,Rex Harrison,White,Na,USA,Straight,0.0,453,Best Actor
1965,165,Romance,12,0,My Fair Lady,17000000,8,George Cukor,White,Na,USA,Gay,0.0,453,Best Director
1965,165,Romance,12,0,My Fair Lady,17000000,8,Rex Harrison,White,Na,USA,Straight,0.0,453,Best Actor
1965,165,Romance,12,0,My Fair Lady,17000000,8,George Cukor,White,Na,USA,Gay,0.0,453,Best Director
1965,165,Romance,12,0,My Fair Lady,17000000,8,Rex Harrison,White,Na,USA,Straight,0.0,453,Best Actor
1988,0,Crime,0,0,Wall Street,15000000,7,Michael Douglas,White,Jewish,USA,Straight,56.0,826,Best Actor
1988,0,Crime,0,0,Wall Street,15000000,7,Michael Douglas,White,Jewish,USA,Straight,56.0,826,Best Actor
1988,0,Drama,0,0,Wall Street,15000000,7,Michael Douglas,White,Jewish,USA,Straight,56.0,826,Best Actor
1988,0,Drama,0,0,Wall Street,15000000,7,Michael Douglas,White,Jewish,USA,Straight,56.0,826,Best Actor
2012,405,Comedy,10,30000,The Artist,15000000,8,Michel Hazanavicius,White,Jewish,France,Straight,89.0,996,Best Director
2012,405,Comedy,10,30000,The Artist,15000000,8,Jean Dujardin,White,Na,France,Straight,89.0,996,Best Actor
2012,405,Comedy,10,30000,The Artist,15000000,8,Michel Hazanavicius,White,Jewish,France,Straight,89.0,996,Best Director
2012,405,Comedy,10,30000,The Artist,15000000,8,Jean Dujardin,White,Na,France,Straight,89.0,996,Best Actor
2012,405,Drama,10,30000,The Artist,15000000,8,Michel Hazanavicius,White,Jewish,France,Straight,89.0,996,Best Director
